row_id,original_label,reasons,pred_original,conf_original,pred_balanced,conf_balanced,pred_cleaned,conf_cleaned,models_matching_original
10916,0,isolation_forest_outlier,0,0.9998800591151086,0,0.9999945839203934,0,0.9999999932041677,3
10924,0,isolation_forest_outlier,0,0.9999999106148139,0,0.9999361886314986,0,0.9999877938898983,3
10936,8,centroid_outlier;intensity_outlier;knn_outlier,8,0.9999995699877309,8,0.9925506592799077,8,0.996357233475935,3
10982,1,centroid_outlier,1,0.9997989756312353,1,0.9992648823995082,1,0.995834175817112,3
10984,3,intensity_outlier,3,0.9989161020714252,3,0.9223960588824978,3,0.826726000785907,3
10986,7,intensity_outlier,7,0.9975040193223992,2,0.9078516232490147,7,0.842335473975846,2
11038,6,isolation_forest_outlier,6,0.9997406347038312,6,0.999991377040317,6,0.9999993074885491,3
11044,4,centroid_outlier,4,0.9990992972196115,7,0.7854358965058073,4,0.8297269884035295,2
11132,6,intensity_outlier,6,0.999963259119572,6,0.999964769593677,6,0.9999799638692622,3
11154,5,centroid_outlier;isolation_forest_outlier,5,0.9999347997080199,5,0.9997133037165626,5,0.9998404698055305,3
11190,3,full_duplicate;intensity_outlier;same_label_duplicate,3,0.9999998273614816,3,0.9999889974434024,3,0.9999723295973384,3
11191,8,isolation_forest_outlier;knn_outlier,8,0.9999999941853253,8,0.9999733046283859,8,0.9999996320215823,3
11239,8,knn_outlier,8,0.9997183309581258,8,0.999971006184327,8,0.9999593069440005,3
11304,0,centroid_outlier;isolation_forest_outlier,0,0.9999737716960002,0,0.9408086415416931,0,0.9683556942336715,3
11346,2,isolation_forest_outlier;knn_outlier,2,0.9999676619019061,2,0.9994542805932574,2,0.9998698322036269,3
11373,3,centroid_outlier;full_duplicate;intensity_outlier;same_label_duplicate,3,0.9960858466692822,3,0.9719343202047906,3,0.7791210784075491,3
11398,8,isolation_forest_outlier,8,0.9999954247077426,8,0.9990948881256193,8,0.7624312650223511,3
11406,8,centroid_outlier;knn_outlier,8,0.9999991434746862,8,0.8843173802807149,8,0.3913537440282182,3
11500,5,isolation_forest_outlier,5,0.9999995995349359,5,0.999998879516498,5,0.9999441150782263,3
11586,8,knn_outlier,8,0.999999429686119,8,0.999962645196765,8,0.9999379126842233,3
11746,0,intensity_outlier,0,0.9999994721829123,0,0.9999955894528426,0,0.9999998981966668,3
11852,4,centroid_outlier;intensity_outlier;isolation_forest_outlier,4,0.9999919141924751,4,0.9967375409129775,4,0.9995593309499361,3
11984,8,knn_outlier,8,0.9995758008736688,8,0.9445894243464614,8,0.5187445174467976,3
11998,8,intensity_outlier,8,0.99903029988632,8,0.9995351120685145,8,0.9995434095214191,3
12012,3,intensity_outlier,3,0.633175511698446,5,0.46045883753085054,3,0.8612992449244183,2
12015,2,isolation_forest_outlier,2,0.9999999527990764,2,0.9999999957349988,2,0.9999999976395995,3
12064,4,isolation_forest_outlier,4,0.9999966976964838,4,0.9999853785299786,4,0.999984598781581,3
12223,2,knn_outlier,2,0.999190190095773,2,0.9932605826044538,2,0.9998374027885898,3
12304,7,centroid_outlier,7,0.9999999505620889,7,0.9999999123709055,7,0.99997988694851,3
12327,4,isolation_forest_outlier,4,0.9999997593505845,4,0.9999997468323224,4,0.9999998537457205,3
12395,7,isolation_forest_outlier,7,0.9999999627510492,7,0.9999977628899386,7,0.9999995303557255,3
12417,3,centroid_outlier;full_duplicate;same_label_duplicate,3,0.997839302134599,3,0.9967642549292347,0,0.9986969527188578,2
12444,8,isolation_forest_outlier,8,0.9999976427728446,8,0.9998591854177771,8,0.9999008373961777,3
12461,2,isolation_forest_outlier,2,0.9956908915638952,2,0.9999959523594316,2,0.9999810351909894,3
12489,6,intensity_outlier,6,0.9999993096877258,6,0.9999895459083704,6,0.9999978400170059,3
12493,8,knn_outlier,8,0.999366987887038,5,0.9278910208855132,8,0.9884848933485414,2
12519,5,knn_outlier,5,0.9999991594396982,5,0.9999996455167419,5,0.9999892499343024,3
12585,2,centroid_outlier;knn_outlier,2,0.9997595056311067,8,0.8365392076767227,8,0.9997006201099081,1
12627,8,isolation_forest_outlier,8,0.9999999743705348,8,0.9999983464799523,8,0.9999993330368083,3
12633,8,isolation_forest_outlier,8,0.999919601872606,8,0.9292933581181473,8,0.9989433620736426,3
12650,5,centroid_outlier,5,0.9979300510842517,9,0.9552416105953214,9,0.9910750055700616,1
12663,8,knn_outlier,8,0.9998656154156611,8,0.9570942757371995,8,0.9361242649665544,3
12679,2,centroid_outlier,2,0.9989822695910584,8,0.9914048222978655,8,0.9997671573897952,1
12699,6,isolation_forest_outlier,6,0.9999772913073212,6,0.9858437854308578,6,0.9316898925184487,3
12707,2,isolation_forest_outlier,2,0.9999999967732638,2,0.9999999993399742,2,0.99999999999999,3
12739,3,full_duplicate;isolation_forest_outlier;same_label_duplicate,3,0.9999801447130465,3,0.9994717809144573,2,0.9999999976049725,2
12748,0,isolation_forest_outlier,0,0.9999955104631545,0,0.6674138615453219,0,0.9965183837213345,3
12784,2,isolation_forest_outlier,2,0.9999998394764305,2,0.999999589670891,2,0.9999999999499893,3
12812,3,intensity_outlier,3,0.9822525734322061,3,0.8972330591336756,3,0.4839898883312482,3
12823,2,isolation_forest_outlier,2,0.9999999668700155,2,0.9998979733824823,2,0.9999998053852702,3
12899,8,isolation_forest_outlier,8,0.9999999864417577,8,0.9998578979214306,8,0.9999901668517572,3
12934,8,isolation_forest_outlier,8,0.9999919053609213,8,0.9954914426176353,8,0.9992770290388818,3
12967,3,centroid_outlier;intensity_outlier,3,0.9999853486769302,3,0.9998362798038836,3,0.7713481159435425,3
12986,5,centroid_outlier;isolation_forest_outlier,5,0.9999989174772038,5,0.9945204637966277,3,0.49989104366619636,2
12987,1,intensity_outlier,1,0.9999970087000063,1,0.9999988712194285,1,0.9999961727357836,3
13025,1,centroid_outlier;intensity_outlier,1,0.9982977107383877,1,0.9997364584857907,1,0.6289174498568177,3
13030,0,isolation_forest_outlier,0,0.9995574910479342,0,0.9913445372371836,0,0.9904642148436903,3
13040,5,isolation_forest_outlier,5,0.9999534969676808,5,0.9991790757894731,5,0.9999809530556182,3
13054,0,isolation_forest_outlier,0,0.9999993370767,0,0.9999998628915684,0,0.9999999768278901,3
13080,1,intensity_outlier,1,0.9995916333275393,1,0.9941954981322583,1,0.9059258420224633,3
13081,0,centroid_outlier,0,0.99979396066335,8,0.4809093264887614,0,0.9698664489537338,2
13093,3,centroid_outlier;full_duplicate;same_label_duplicate,3,0.9999067997972865,3,0.9992952917481062,3,0.866355506866344,3
13129,1,centroid_outlier;intensity_outlier,1,0.9999994973530411,1,0.9999919726754722,1,0.9999712933289666,3
13131,7,intensity_outlier;isolation_forest_outlier,7,0.999803687142846,7,0.9998041787429358,7,0.9992781874175071,3
13177,1,centroid_outlier;intensity_outlier,1,0.999978852537568,1,0.9999806822318035,1,0.9969931644881765,3
13208,3,intensity_outlier,3,0.9999991282612583,3,0.9999999574896177,3,0.9999997800908347,3
13213,1,centroid_outlier;intensity_outlier,1,0.9998419557527742,1,0.9999960075598557,1,0.999900296478034,3
13251,4,intensity_outlier,4,0.9999999889361236,4,0.9999920274622922,4,0.9999996060559833,3
13454,0,isolation_forest_outlier,0,0.9999998315181335,0,0.9999998888297911,0,0.9999999983488759,3
13519,3,intensity_outlier,3,0.999999985771111,3,0.9999999130206658,3,0.9999999997668523,3
13577,3,intensity_outlier,3,0.9999721622550546,3,0.9999914595327543,3,0.9999241276433384,3
13594,5,intensity_outlier,5,0.99999864099358,5,0.9999998629881514,5,0.999998984324145,3
13650,4,centroid_outlier;intensity_outlier;isolation_forest_outlier;knn_outlier,4,0.9999962487195476,4,0.9999302941846608,4,0.999970618157606,3
13658,3,centroid_outlier;full_duplicate;intensity_outlier;same_label_duplicate,3,0.9993696047138796,3,0.9991040116005067,3,0.9898844328619395,3
13682,8,intensity_outlier;knn_outlier,8,0.9999931076787176,8,0.9999796384221257,8,0.9996135005585618,3
13715,6,isolation_forest_outlier,6,0.9999986463981573,6,0.9999997364294191,6,0.9999994219343793,3
13816,0,isolation_forest_outlier,0,0.9999993363229952,0,0.9999799230018378,0,0.9999860554342189,3
13830,0,isolation_forest_outlier,0,0.9999979095668438,0,0.9999997638241958,0,0.9999999950296343,3
13890,7,intensity_outlier,7,0.9999738589112314,7,0.9992979055779495,7,0.9999974489172924,3
13893,3,full_duplicate;intensity_outlier;same_label_duplicate,3,0.9999998273614816,3,0.9999889974434024,3,0.9999723295973384,3
13898,3,centroid_outlier,3,0.9925165238438219,4,0.4840693176288167,4,0.43523769012969676,1
13900,7,intensity_outlier,7,0.9999998055829371,7,0.9948708865494269,7,0.9968400170187555,3
13902,4,centroid_outlier;isolation_forest_outlier,4,0.9999994919232028,4,0.9999657320615524,4,0.9999997369387571,3
13969,3,centroid_outlier;full_duplicate;same_label_duplicate,3,0.9925165238438219,4,0.4840693176288167,4,0.43523769012969676,1
13973,1,centroid_outlier,1,0.9999993782290841,1,0.9999958747279152,1,0.9998262710423972,3
13985,1,centroid_outlier,1,0.9999987248883634,1,0.9999947911628979,1,0.9983047300926721,3
14031,6,intensity_outlier,6,0.9999999318714277,6,0.9999999999948825,6,0.9999999999814086,3
14047,4,centroid_outlier;intensity_outlier;isolation_forest_outlier,4,0.9999998308431337,4,0.9999989138182329,4,0.9999999525474543,3
14051,6,intensity_outlier,6,0.9999999024969215,6,0.9999999997521605,6,0.9999999999615317,3
14075,8,intensity_outlier,8,0.9999913744250626,8,0.9999862634790149,8,0.9999052067428775,3
14101,6,centroid_outlier;isolation_forest_outlier,6,0.9999997173663981,6,0.9999999999991613,6,0.9999999998151861,3
14129,6,isolation_forest_outlier,6,0.999999585461582,6,0.9999997839566943,6,0.9998931514258442,3
14265,6,centroid_outlier;isolation_forest_outlier,6,0.9999992119998337,6,0.999999999504648,6,0.9999999992767921,3
14267,2,isolation_forest_outlier,2,0.9969564420975463,2,0.9999999545181689,2,0.9999998995098555,3
14283,3,isolation_forest_outlier;knn_outlier,3,0.9999999637815329,3,0.9999999540016026,3,0.9999999974429272,3
14334,0,isolation_forest_outlier,0,0.9999678072234072,0,0.9999567670444833,0,0.9999939332975737,3
14335,4,centroid_outlier;isolation_forest_outlier,4,0.9976548860814214,6,0.9136363340766269,7,0.7463241865002921,1
14357,2,centroid_outlier;isolation_forest_outlier,2,0.9998825667937912,2,0.5404961405057326,2,0.711300066643781,3
14363,2,isolation_forest_outlier,2,0.9999999839777016,2,0.9999999984598558,2,0.9999999896856727,3
14367,3,centroid_outlier,3,0.9999862934155548,3,0.9991635849675289,3,0.9948895012041403,3
14395,7,isolation_forest_outlier,7,0.9998385245143755,7,0.999245385545739,7,0.9999285390931065,3
14418,6,centroid_outlier,6,0.9998988284625416,6,0.9999551294318515,6,0.9999979867717738,3
14428,5,isolation_forest_outlier,5,0.9999993004349568,5,0.9999267407866816,5,0.9997164907256446,3
14458,2,isolation_forest_outlier,2,0.9999975277261649,2,0.9999999996777718,2,0.9999999781469937,3
14517,2,isolation_forest_outlier,2,0.9999379718477901,2,0.9999999979220129,2,0.9999999999999956,3
14534,5,centroid_outlier;intensity_outlier,5,0.9999896206016207,5,0.999968834445294,5,0.9999961537594809,3
14613,0,isolation_forest_outlier,0,0.9995139538735057,0,0.8756740549644242,0,0.781358564840623,3
14623,5,centroid_outlier;isolation_forest_outlier,5,0.9999867090203967,5,0.9457531408005945,5,0.9999086908349849,3
14629,0,isolation_forest_outlier,0,0.9999444163182276,0,0.9999663147513781,0,0.9998534309082331,3
14649,0,centroid_outlier;isolation_forest_outlier,0,0.9995764349576247,2,0.5593854855379354,2,0.9971415712899403,1
14655,3,isolation_forest_outlier,3,0.9995402130851224,3,0.9999672417495301,3,0.999774894533191,3
14659,5,isolation_forest_outlier,5,0.9999988783563865,5,0.9999906337086115,5,0.9999905803045037,3
14673,5,isolation_forest_outlier,5,0.9999982522777414,5,0.9999925120285994,5,0.9999997630764292,3
14675,0,isolation_forest_outlier,0,0.9999993281968994,0,0.9999996843076879,0,0.9999999970998383,3
14692,3,intensity_outlier,3,0.9999674064144077,3,0.8952850066613052,8,0.48293748178913987,2
14705,0,isolation_forest_outlier,0,0.9996898404670739,0,0.9984544502454714,0,0.9996420149028125,3
14749,0,centroid_outlier;isolation_forest_outlier,0,0.9846210294235019,0,0.9942932760872151,2,0.9965218882946458,2
14756,1,intensity_outlier,2,0.5672602447993939,2,0.999988131364091,2,0.9999891477643176,0
14773,0,centroid_outlier,0,0.9999940083082182,0,0.9999540689286465,0,0.9999973705308772,3
14776,2,intensity_outlier,2,0.9999187631857873,2,0.9992768168794802,2,0.9865254257568126,3
14778,6,isolation_forest_outlier,6,0.9999988618899293,6,0.9999999961856765,6,0.9999999847435557,3
14819,2,isolation_forest_outlier,2,0.9992736156298055,2,0.9999994714313258,2,0.9999998738112083,3
14866,7,centroid_outlier;intensity_outlier;isolation_forest_outlier,7,0.9999988543722154,7,0.9975340210895164,7,0.9999766741115522,3
14896,8,knn_outlier,8,0.9989070190824609,8,0.9978956498256643,8,0.9993814162362877,3
14912,6,centroid_outlier;isolation_forest_outlier;knn_outlier,6,0.9986584447344623,5,0.3416865623081487,0,0.8772612686193018,1
15103,0,isolation_forest_outlier,0,0.9999999165716568,0,0.9999969287636171,0,0.9999999766433553,3
15108,0,intensity_outlier,0,0.9970670333780229,0,0.9471770285452221,0,0.8657190936629284,3
15114,6,centroid_outlier;knn_outlier,6,0.7912026129702642,5,0.4184257008926772,0,0.8530827586507888,1
15133,0,isolation_forest_outlier,0,0.9999999944398623,0,0.9999999537974767,0,0.9999999932811525,3
15137,2,isolation_forest_outlier,2,0.9999999433975232,2,0.9999877979371018,2,0.9999999998581182,3
15142,0,isolation_forest_outlier,0,0.9999921737973656,0,0.9999974807060726,0,0.9999984979249588,3
15162,3,centroid_outlier;full_duplicate;intensity_outlier;same_label_duplicate,3,0.9960858466692822,3,0.9719343202047906,3,0.7791210784075491,3
15330,0,intensity_outlier,0,0.9801981075006354,0,0.9597553407808577,0,0.9992886262147687,3
15402,5,knn_outlier,5,0.9999169966917403,5,0.9482687898724538,5,0.5016324000803581,3
15434,2,intensity_outlier,4,0.9174497369365738,4,0.9989074675976459,4,0.9994314843099096,0
15494,7,knn_outlier,7,0.9991945636030021,7,0.9806449030960933,7,0.916797224202552,3
15600,0,isolation_forest_outlier,0,0.9999989776958941,0,0.999999944536488,0,0.9999999996292408,3
15713,1,centroid_outlier,1,0.9999831348265626,1,0.9999831007515577,1,0.9987487322669394,3
15730,1,intensity_outlier,1,0.999810182619523,1,0.9967961379939162,1,0.988242151676164,3
15774,3,intensity_outlier,3,0.9977808936400077,3,0.5362224939577499,3,0.9422014712353068,3
15775,8,knn_outlier,8,0.999995187389724,8,0.9984839411033795,8,0.9702127655166893,3
15822,4,isolation_forest_outlier,4,0.9999997204860667,4,0.9999474736532576,4,0.9998160754840228,3
15880,5,isolation_forest_outlier,5,0.999952042808978,5,0.9865290461791181,5,0.9979968616662622,3
15917,2,isolation_forest_outlier,2,0.9999667427547155,2,0.9999999999973253,2,0.999999999700363,3
15932,7,centroid_outlier,7,0.9999979576630362,7,0.9993909644156646,7,0.9991716140127841,3
15942,4,centroid_outlier,4,0.9942775016467617,4,0.9027574245229542,2,0.9952920361934432,2
16007,2,isolation_forest_outlier,2,0.9999943161656442,2,1.0,2,0.9999999999999998,3
16022,8,knn_outlier,8,0.9985413715148553,8,0.9528943552519501,8,0.9985689237834986,3
16027,2,isolation_forest_outlier,2,0.9991082921947491,2,0.9999910506732744,2,0.9999349093569267,3
16084,5,centroid_outlier;isolation_forest_outlier,5,0.9999859060935502,5,0.9999454377343967,5,0.9219132090908599,3
16196,2,knn_outlier,2,0.9997459318390733,2,0.8075520501705387,0,0.7189221572049155,2
16220,3,isolation_forest_outlier,3,0.999987169326439,3,0.9999940764213426,3,0.999999561625249,3
16276,5,isolation_forest_outlier,5,0.9999995756665112,5,0.9999992600871651,5,0.9999988431393018,3
16346,6,intensity_outlier,6,0.9999539512332809,6,0.9989417880315242,6,0.9771254569009524,3
16356,5,isolation_forest_outlier,5,0.9999999181748394,5,0.9999915844463573,5,0.9999123472457816,3
16376,1,centroid_outlier;intensity_outlier,1,0.9969418109414173,1,0.9024978607444953,8,0.7281586204539647,2
16379,7,centroid_outlier,7,0.9993861719835886,7,0.9980643256017679,7,0.9630949528503641,3
16460,0,isolation_forest_outlier,0,0.9999999387244789,0,0.9999999468446924,0,0.9999999558113712,3
16676,3,centroid_outlier;intensity_outlier;knn_outlier,3,0.9656475180558312,2,0.8703572159227152,6,0.5559281654895307,1
16692,5,centroid_outlier;isolation_forest_outlier,5,0.9999923241321201,5,0.9999971093797486,5,0.9996735739167926,3
16884,3,centroid_outlier,3,0.9990338411795354,3,0.618909319813354,3,0.9854182061484136,3
16921,0,centroid_outlier,0,0.9999997919948991,0,0.999993579794725,0,0.9999999969040876,3
16989,2,isolation_forest_outlier,2,0.9999949617785707,2,0.9999999999875973,2,0.9999999999231632,3
17043,1,centroid_outlier,1,0.9999868875534368,1,0.9999174145271776,1,0.9729799262611414,3
17129,1,centroid_outlier;intensity_outlier,1,0.9996034202643052,1,0.9950111511794998,8,0.9997397770590944,2
17137,2,centroid_outlier;intensity_outlier;isolation_forest_outlier;knn_outlier,2,0.9999429668143068,2,0.9999411037299206,2,0.9999896697103563,3
17209,1,centroid_outlier,1,0.9999993420557886,1,0.9999819530225473,1,0.9997699569559251,3
17269,2,isolation_forest_outlier,2,0.9999999176006694,2,0.9999999998266484,2,0.999999988107345,3
17271,3,centroid_outlier;isolation_forest_outlier,3,0.9999993361721861,3,0.9999995363364633,3,0.9999999900595932,3
17505,1,centroid_outlier,1,0.9999907267563546,1,0.9999822495115748,1,0.9997596227605124,3
17509,3,knn_outlier,3,0.9999994355067447,3,0.9999999137300964,3,0.999999998077993,3
17540,1,centroid_outlier;intensity_outlier,1,0.9994825173521344,1,0.9880574289133075,5,0.6838432583391462,2
17542,6,centroid_outlier;isolation_forest_outlier;knn_outlier,6,0.9963450282653649,6,0.992324047791463,6,0.573991433729464,3
17593,3,knn_outlier,3,0.9995601740109561,3,0.9989716828276841,2,0.9933881276611578,2
17602,8,centroid_outlier;intensity_outlier,8,0.9982320043463973,8,0.7971655029344308,8,0.7563448543466537,3
17664,1,intensity_outlier,1,0.9999954205004653,1,0.9996873313755982,1,0.999182251468804,3
17700,8,isolation_forest_outlier,8,0.9999996522703812,8,0.9976898904162029,3,0.8899042643404704,2
17706,1,intensity_outlier,1,0.9900773287851787,1,0.9151844095962376,8,0.38725083445232605,2
17728,6,knn_outlier,6,0.9992218848904549,6,0.9277070537092255,6,0.9685085224522413,3
17756,8,knn_outlier,8,0.9999967139083072,8,0.9323297810318263,8,0.9944316511124445,3
17849,7,centroid_outlier,7,0.9999996280929393,7,0.9999963029181725,7,0.9999978290251137,3
17870,4,centroid_outlier,4,0.9999990410779833,4,0.9997762755120975,4,0.9999080236022948,3
17961,7,intensity_outlier,7,0.9999996344791499,7,0.9100835215647778,7,0.9990677213092273,3
18244,3,intensity_outlier,3,0.9999999171324878,3,0.9997656190118982,3,0.9998929590238704,3
18288,8,intensity_outlier,8,0.9999201835838271,8,0.6853696666635052,8,0.9689802526889112,3
18302,6,isolation_forest_outlier,6,0.9999991878541957,6,0.9999998465820987,6,0.9999999878044187,3
18322,7,centroid_outlier,7,0.9998891305736971,3,0.9991132004933937,3,0.9976704066014472,1
18324,0,knn_outlier,0,0.998349767296182,0,0.8804837452822093,6,0.7417515054737025,2
18412,0,isolation_forest_outlier,0,0.9999927612679083,0,0.9999980435795699,0,0.9999999953913716,3
18416,5,isolation_forest_outlier,5,0.9999840462500158,5,0.5613958144234332,5,0.5074987662463717,3
18486,0,isolation_forest_outlier,0,0.9999656071563053,0,0.9999975126053174,0,0.9999981083094456,3
18643,2,isolation_forest_outlier;knn_outlier,2,0.9999429712894433,2,0.9999982909593605,2,0.9996585177353928,3
18644,8,isolation_forest_outlier,8,0.9999999978396381,8,0.9999994250201143,8,0.9999998959040752,3
18725,0,isolation_forest_outlier,0,0.9999998529055772,0,0.9999999967475901,0,0.999999998589348,3
18726,4,centroid_outlier,4,0.9999989440580329,4,0.9999973831601527,4,0.9999912847237148,3
18739,3,centroid_outlier;full_duplicate;same_label_duplicate,3,0.9998628183208739,3,0.9999901674364589,3,0.9961325557237481,3
18763,2,isolation_forest_outlier,2,0.999999613804717,2,0.999999999918086,2,0.9999999999889277,3
18814,3,intensity_outlier,3,0.9905055441531504,1,0.5555390266443041,3,0.9874043754149244,2
18854,4,centroid_outlier,4,0.9999997080055845,4,0.9999667342601807,4,0.9999180996772462,3
19031,2,isolation_forest_outlier,2,0.9991124301042656,6,0.9998102459988321,6,0.9950069141383941,1
19244,3,full_duplicate;intensity_outlier;same_label_duplicate,3,0.9999674064144077,3,0.8952850066613052,8,0.48293748178913987,2
19253,8,centroid_outlier;knn_outlier,8,0.9999975302808182,8,0.9997916675664695,8,0.9997852121522005,3
19271,2,isolation_forest_outlier,2,0.9999954726336457,2,0.9978786310494391,2,0.9999966553508056,3
19276,6,centroid_outlier,6,0.9999974955843034,6,0.9999994662269416,6,0.9999995570983097,3
19298,6,centroid_outlier;isolation_forest_outlier,6,0.9999916228336684,6,0.9997368481556086,6,0.9908062868398502,3
19322,3,full_duplicate;isolation_forest_outlier;same_label_duplicate,3,0.9999801447130465,3,0.9994717809144573,2,0.9999999976049725,2
19362,8,knn_outlier,8,0.9984235761802598,8,0.9901008876146375,1,0.6843196870348893,2
19369,0,isolation_forest_outlier,0,0.9999606288363716,0,0.9863215939721198,0,0.9997954568986887,3
19380,4,isolation_forest_outlier,4,0.9999996492406229,4,0.9999350478869579,4,0.999998760635819,3
19386,3,intensity_outlier,3,0.9741231622498202,3,0.9635861409983172,3,0.8944527251101568,3
19396,5,knn_outlier,5,0.9903432349908841,5,0.9811186164839025,5,0.9782506214177195,3
19467,4,intensity_outlier,4,0.9999994036061677,4,0.9999999954269174,4,0.9999999948830407,3
19542,0,intensity_outlier,0,0.9999952853415556,0,0.9981561591489699,0,0.9970952203033072,3
19643,1,intensity_outlier,1,0.9999166335408585,1,0.9992347049954331,1,0.995940605019474,3
19746,5,isolation_forest_outlier,5,0.9999999246104606,5,0.9999993819679716,5,0.9999986027725172,3
19911,8,isolation_forest_outlier,8,0.999986673517594,8,0.9999711500712798,8,0.99999483218876,3
19931,8,centroid_outlier,8,0.999935689577432,8,0.9996662400881987,8,0.9998551572921937,3
19935,0,isolation_forest_outlier,0,0.9999996578158855,0,0.9999952936809301,0,0.9999999978315524,3
19936,4,isolation_forest_outlier,4,0.9999991167826081,4,0.9997488408629359,4,0.9999915247881821,3
19942,5,knn_outlier,5,0.9902041268463687,2,0.8398789248874895,4,0.5506549602844998,1
19945,5,centroid_outlier;isolation_forest_outlier,5,0.9999268273150144,3,0.5958536538493647,5,0.8287377897099919,2
19959,5,centroid_outlier;isolation_forest_outlier,5,0.9999975321818585,5,0.9817515545375786,5,0.9999893694633629,3
19973,5,isolation_forest_outlier,5,0.9997473343339212,5,0.9986254006997195,5,0.9992846520623746,3
19982,2,isolation_forest_outlier,2,0.9999999687637532,2,0.9999999999995108,2,0.9999999999999996,3
19993,6,isolation_forest_outlier,6,0.9999975056781094,6,0.9999999644514713,6,0.9999999916153822,3
20015,8,isolation_forest_outlier,8,0.9998625727884243,8,0.9997313822964429,8,0.9995727934367291,3
20017,5,centroid_outlier,5,0.9999988037974052,5,0.9986653355714967,5,0.9985493436125439,3
20025,8,centroid_outlier;isolation_forest_outlier,8,0.9999999543713355,8,0.9999284083292719,8,0.9995361760364179,3
20057,6,isolation_forest_outlier,6,0.9999998193764266,6,0.9999995918940545,6,0.9999999635012433,3
20059,4,isolation_forest_outlier,4,0.9998835867704823,4,0.9997588685784572,4,0.8368769508468625,3
20072,3,centroid_outlier;knn_outlier,3,0.9556622849510426,7,0.8919808213752753,2,0.9628608705462834,1
20079,8,centroid_outlier,8,0.9999910338559769,8,0.9998629429121126,8,0.9999506419629904,3
20081,6,isolation_forest_outlier,6,0.9999979893931688,6,0.9999999999127702,6,0.9999999998373854,3
20087,6,isolation_forest_outlier,6,0.9999997992108384,6,0.9999999997805702,6,0.9999999996846458,3
20120,5,isolation_forest_outlier,5,0.999899570393738,5,0.9995144127501236,5,0.8602887693844632,3
20124,6,isolation_forest_outlier,6,0.9999997801933415,6,0.9999999880151834,6,0.9999999144668072,3
20137,6,isolation_forest_outlier,6,0.9999992120336387,6,0.9999999497761086,6,0.9999984456986839,3
20169,4,knn_outlier,4,0.997646565671715,5,0.9005078178855485,6,0.57385683026158,1
20174,0,isolation_forest_outlier,0,0.9999970342146193,0,0.9999999958986234,0,0.9999999984689576,3
20204,8,centroid_outlier;intensity_outlier;isolation_forest_outlier,8,0.9950636726315901,8,0.9938174892870324,8,0.9740901426340585,3
20226,7,centroid_outlier,7,0.9981198286416542,2,0.9999998770197047,2,0.999999006920622,1
20268,2,isolation_forest_outlier,2,0.9999619127376306,2,0.9999983157718895,2,0.9997862605412536,3
20322,1,centroid_outlier;intensity_outlier,1,0.9918370905813636,1,0.9598600607120672,1,0.993173362756009,3
20420,0,isolation_forest_outlier,0,0.9999998338827009,0,0.9999998107386284,0,0.9999999986434382,3
20476,5,centroid_outlier;isolation_forest_outlier,5,0.999998163335321,5,0.9973594934012396,5,0.9978700546673835,3
20485,2,isolation_forest_outlier,2,0.9999984783276115,2,0.9999999990524706,2,0.9999999998138547,3
20534,5,intensity_outlier,5,0.9998404490792514,5,0.9998605514530664,5,0.9971360858168345,3
20648,8,isolation_forest_outlier,8,0.9999591862315642,8,0.9859349573311144,8,0.9999183935054509,3
20672,1,centroid_outlier;intensity_outlier,1,0.9972488740087676,2,0.9999999876816869,2,0.9999999999557174,1
20816,0,knn_outlier,0,0.9999706005053539,0,0.999989315839197,0,0.9999984336293489,3
20869,3,centroid_outlier;full_duplicate;same_label_duplicate,3,0.997839302134599,3,0.9967642549292347,0,0.9986969527188578,2
20917,2,isolation_forest_outlier,2,0.9999997049784399,2,0.999993715809266,2,0.9999994834845912,3
20964,3,centroid_outlier;full_duplicate;isolation_forest_outlier;same_label_duplicate,3,0.9999993361721861,3,0.9999995363364633,3,0.9999999900595932,3
20987,1,centroid_outlier,1,0.9999997882003138,1,0.9999987176406877,1,0.999993175475632,3
21020,3,full_duplicate;isolation_forest_outlier;same_label_duplicate,3,0.9999999776591175,3,0.9999998536121312,3,0.9999986525323568,3
21029,0,isolation_forest_outlier,0,0.9999950274171241,0,0.9999999949471718,0,0.9999999998739861,3
21073,2,isolation_forest_outlier,2,0.9999999801638466,2,0.9999999999998681,2,0.9999999999999685,3
21147,2,isolation_forest_outlier,2,0.9999969859306433,2,0.9999999999999758,2,0.9999999999999882,3
21150,3,knn_outlier,3,0.9973516029130998,2,0.8805122833525264,3,0.7691355763381404,2
21197,2,isolation_forest_outlier,2,0.9999990376421724,2,0.9999999853496753,2,0.9999999982304311,3
21199,0,isolation_forest_outlier,0,0.9999992943730681,0,0.9999777230982229,0,0.9999995233115585,3
21251,2,isolation_forest_outlier,2,0.9999831564355068,2,0.999999949684996,2,0.9999999993988211,3
21255,2,isolation_forest_outlier,2,0.999990769661193,2,0.9999932289967227,2,0.9999968141282408,3
21267,3,full_duplicate;intensity_outlier;same_label_duplicate,3,0.9999999171324878,3,0.9997656190118982,3,0.9998929590238704,3
21295,8,centroid_outlier;isolation_forest_outlier,8,0.9999870531959678,8,0.9929809998619287,8,0.9996307210516893,3
21305,3,full_duplicate;isolation_forest_outlier;same_label_duplicate,3,0.9999999776591175,3,0.9999998536121312,3,0.9999986525323568,3
